collectionid,title,description,creator,donor,date,date is approximate,subject,location,location (lcsh),latitude,longitude,relation,publisher,source,identifier,rights,format original,type,format,language,rightsstatement,cdmid,objectid,original-objectid,reference_url
plcphotos,Lewiston Mill Construction [29],Three cranes work on cement foundations of the Lewiston Mill. Written on the photograph is &#39;CT CO Plant 11/2/1926 No. 156&#39;,,,1926-11-02,,construction sites; cranes,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.425158,-116.956332,,,"MG 457, Box 202, Folder 15, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_15_017,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1137,lewiston-plc245,plcphotos1137,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1137.html
plcphotos,Lewiston Mill Construction [77],Men stop construction to pose for a picture standing on the framing of the fuel house. Written on the picture is &#39;Fuel House 11/2/1926 No. 154&#39;,,"Anderson, J.F.",1926-11-02,,construction sites; sawmills; frame construction; scaffolds,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.425158,-116.956332,,,"MG 457, Box 202, Folder 15, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_15_020,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1138,lewiston-plc246,plcphotos1138,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1138.html
plcphotos,Lewiston Mill Construction [38],Large circular structure is almost completed at the Lewiston Mill. It&#39;s dome has it&#39;s framing but is not yet completed. Written on the photograph is &#39;CT CO 11/22/1926&#39;,,,1926-11-22,,construction sites; sawmills,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.425158,-116.956332,,,"MG 457, Box 202, Folder 15, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_15_022,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1140,lewiston-plc247,plcphotos1140,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1140.html
plcphotos,Lewiston Mill Construction [76],Men standing watching the construction of the Lewiston Mill power plant. Written at the bottom of the photograph is &#39;Power Plant 11/26/1926 No. 158&#39;,,"Anderson, J.F.",1926-11-26,,construction sites; sawmills; frame construction; scaffolds,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.425158,-116.956332,,,"MG 457, Box 202, Folder 15, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_15_021,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1141,lewiston-plc248,plcphotos1141,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1141.html
plcphotos,Lewiston Mill Construction [37],A crane works to help build the roof supports. A man sits atop the roof support near the crane  while another stands on a different part of the framing. Several men work below. Written on the picture is &#39;Stacker Building and Mon-Rail 10/18/1926 No. 146&#39;,,,1926-10-18,,construction sites; sawmills; frame construction; scaffolds; cranes,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.425158,-116.956332,,,"MG 457, Box 202, Folder 15, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_15_025,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1142,lewiston-plc249,plcphotos1142,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1142.html
plcphotos,Lewiston Mill Construction [61],The almost complete fuel house (description from back of photograph).,,,1926,yes,construction sites; sawmills; scaffolds,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.425158,-116.956332,,,"MG 457, Box 202, Folder 15, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_15_023,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1143,lewiston-plc250,plcphotos1143,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1143.html
plcphotos,Lewiston Mill Construction [40],A crane lifts lumber beams at the construction of the monorail. Written on the photograph is &#39;Mon-Rail 10/18/1926 No. 143&#39;,,,1926-10-18,,construction sites; sawmills; frame construction; cranes; beams (structural elements),United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.425158,-116.956332,,,"MG 457, Box 202, Folder 15, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_15_027,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1145,lewiston-plc251,plcphotos1145,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1145.html
plcphotos,Lewiston Mill Construction [35],The partially completed burner stands in front of the almost completed mill. Railroad tracks run across the bottom of the photograph. Written on the photograph is &#39;Mill and burner 10/12/1926 No. 140&#39;,,,1926-10-12,,construction sites; sawmills; frame construction; incinerators; railroads (infrastructure),United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.425158,-116.956332,,,"MG 457, Box 202, Folder 15, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_15_029,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1146,lewiston-plc252,plcphotos1146,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1146.html
plcphotos,Lewiston Mill Construction [79],"A crane lifts dirt of a pool of water. In the background, men work on the power plant. Written on the photograph is &#39;Power Plant site with Dike 10/19/1926 No. 146&#39;",,,1926-10-19,,construction sites; sawmills; frame construction; cranes,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.425158,-116.956332,,,"MG 457, Box 202, Folder 15, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_15_031,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1147,lewiston-plc253,plcphotos1147,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1147.html
plcphotos,Clearwater Sawmill and Lumber [06],Covered and un-covered stacks of lumber are piled next to buildings. Description on the back of the photograph reads &quot;Laminating Dept Buildings with Lock-Deck and Beams on shipping dock.&quot;,,,1960,yes,lumber,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_002,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1154,lewiston-plc254,plcphotos1154,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1154.html
plcphotos,Clearwater Sawmill and Lumber [14],The interior of the lumber mill. Lumber lies piles in both the foreground and the background of the photograph.,,Noel Photo,1960,yes,woodworking machinery; lumber,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_003,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1155,lewiston-plc255,plcphotos1155,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1155.html
plcphotos,The Laminating Department,"The four buildings of the laminating department at the Clearwater Paper Mill. Cars and a motorcycle sit in the parking lot in front of the buildings. Each building is labeled. From left to right they are:  Lumber storage and Conditioning Shed (Heated), Glue Mixing (air conditioned), Laminating Press Room (heated), and Wrapping and Shipping.",,,1950,yes,automobiles; motorcycles; sawmills,United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_004,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1156,lewiston-plc256,plcphotos1156,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1156.html
plcphotos,"Clearwater Sawmill, Clearwater Dam, and Log pond","An aerial photograph of the Clearwater Paper Mill and log pond. Clearwater dam is in the upper left hand side of the photograph. On the back of the photograph, a stamp says &quot;Please credit when used the Washington Water Power CO. Spokane, Washington.&quot; It lists John Keith as the photographer.",,"Keith, John",1949,yes,"ponds; sawmills; dams (hydraulic structures); hydroelectric dams, aerial photographs",United States;Idaho;Nez Perce County;Lewiston,United States;Idaho;Nez Perce County;Lewiston,46.423373,-116.977056,,,"MG 457, Box 202, Folder 11, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_11_008,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1157,lewiston-plc257,plcphotos1157,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1157.html
